,idx,mode_true,purpose_true,replaced_true,mode_pred,purpose_pred,replaced_pred,distance,user_id,top_pred,source,end_ts,end_fmt_time,end_loc,raw_trip,start_ts,start_fmt_time,start_loc,duration,start_place,end_place,cleaned_trip,inferred_labels,inferred_trip,expectation,confidence_threshold,expected_trip,user_input,start_local_dt_year,start_local_dt_month,start_local_dt_day,start_local_dt_hour,start_local_dt_minute,start_local_dt_second,start_local_dt_weekday,start_local_dt_timezone,end_local_dt_year,end_local_dt_month,end_local_dt_day,end_local_dt_hour,end_local_dt_minute,end_local_dt_second,end_local_dt_weekday,end_local_dt_timezone,_id,metadata_write_ts,mode_confirm,purpose_confirm,replaced_mode
0,20.0,shared_ride,work,drove_alone,pilot_ebike,work,drove_alone,3049.060058084886,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,212.0,shared_ride,entertainment,drove_alone,pilot_ebike,home,taxi,71947.66471245159,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,189.0,walk,at_work,walk,pilot_ebike,entertainment,drove_alone,2531.8669952689343,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,120.0,walk,exercise,drove_alone,walk,entertainment,drove_alone,2597.0113662924437,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,223.0,walk,meal,drove_alone,walk,entertainment,no_travel,236.28615696183283,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,113.0,walk,,,pilot_ebike,work,drove_alone,750.2856000350602,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,95.0,taxi,shopping,taxi,drove_alone,shopping,drove_alone,25936.51478695165,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,235.0,pilot_ebike,entertainment,drove_alone,pilot_ebike,entertainment,drove_alone,11042.660186101522,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,26.0,shared_ride,entertainment,shared_ride,drove_alone,shopping,drove_alone,12878.089998600251,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4.0,pilot_ebike,work,drove_alone,drove_alone,entertainment,drove_alone,1382.9635943569763,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,144.0,pilot_ebike,access_recreation,drove_alone,walk,entertainment,drove_alone,3588.976218653459,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,56.0,walk,exercise,walk,walk,exercise,walk,5868.57107359595,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,25.0,drove_alone,shopping,drove_alone,drove_alone,shopping,drove_alone,9121.141030915678,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,222.0,walk,work,drove_alone,walk,entertainment,drove_alone,1092.6784102789977,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,224.0,walk,entertainment,walk,walk,at_work,drove_alone,27956.72209437989,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,190.0,pilot_ebike,shopping,drove_alone,pilot_ebike,entertainment,drove_alone,1960.9292108789305,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,129.0,shared_ride,,,drove_alone,shopping,drove_alone,22407.40209904432,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,5.0,pilot_ebike,work,taxi,pilot_ebike,work,walk,4324.030471849708,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,236.0,pilot_ebike,entertainment,drove_alone,pilot_ebike,entertainment,drove_alone,11042.660186101522,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,82.0,walk,exercise,walk,walk,exercise,walk,1980.5891719280346,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,211.0,shared_ride,entertainment,drove_alone,pilot_ebike,entertainment,drove_alone,3722.9377544788254,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,41.0,pilot_ebike,shopping,drove_alone,pilot_ebike,work,drove_alone,1781.519916190684,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,3.0,pilot_ebike,shopping,shared_ride,walk,work,drove_alone,4763.907436566982,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,232.0,pilot_ebike,work,drove_alone,not_a_trip,at_work,no_travel,18392.137142749747,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,13.0,walk,shopping,shared_ride,pilot_ebike,work,walk,461.09730790202167,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,283.0,pilot_ebike,work,drove_alone,pilot_ebike,work,drove_alone,2999.2601451457886,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,175.0,pilot_ebike,home,shared_ride,pilot_ebike,home,drove_alone,5559.756207456844,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,156.0,pilot_ebike,home,drove_alone,pilot_ebike,home,drove_alone,4479.657765498675,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,265.0,shared_ride,home,no_travel,shared_ride,home,no_travel,37503.15920634195,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,313.0,pilot_ebike,home,drove_alone,pilot_ebike,home,drove_alone,4418.959754310963,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,312.0,not_a_trip,not_a trip,not_a trip,shared_ride,entertainment,no_travel,1800.4100482058925,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,299.0,pilot_ebike,home,drove_alone,pilot_ebike,home,drove_alone,3137.877860911701,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,26.0,pilot_ebike,home,drove_alone,pilot_ebike,home,drove_alone,4933.910694054246,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.0,pilot_ebike,home,drove_alone,pilot_ebike,home,drove_alone,2448.836798687414,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,206.0,shared_ride,exercise,no_travel,shared_ride,home,no_travel,12817.818155042105,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,223.0,pilot_ebike,work,drove_alone,pilot_ebike,work,drove_alone,1113.8585316768997,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,320.0,pilot_ebike,pick_drop_item,drove_alone,pilot_ebike,pick_drop_item,drove_alone,11666.937793535148,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,204.0,pilot_ebike,work,drove_alone,pilot_ebike,home,drove_alone,3504.823966372745,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,275.0,shared_ride,entertainment,no_travel,shared_ride,meal,no_travel,6290.619197940544,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,104.0,shared_ride,shopping,no_travel,drove_alone,entertainment,no_travel,26892.059636698035,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,263.0,shared_ride,exercise,walk,shared_ride,exercise,walk,456.71322504643,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,81.0,shared_ride,home,drove_alone,shared_ride,home,drove_alone,3555.8098171534843,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,103.0,pilot_ebike,home,drove_alone,pilot_ebike,home,drove_alone,3289.48959498879,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,172.0,not_a_trip,not_a trip,not_a trip,pilot_ebike,home,drove_alone,1508.6906017937142,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,124.0,pilot_ebike,work,drove_alone,pilot_ebike,home,drove_alone,3087.212357114904,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,61.0,shared_ride,entertainment,walk,pilot_ebike,home,drove_alone,1339.1775618220313,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,322.0,drove_alone,work,no_travel,pilot_ebike,work,drove_alone,2978.3084798075774,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,183.0,pilot_ebike,home,no_travel,pilot_ebike,home,drove_alone,3277.9865695769736,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,166.0,not_a_trip,not_a trip,not_a trip,pilot_ebike,home,drove_alone,1559.1744976746768,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,276.0,shared_ride,home,no_travel,shared_ride,transit_transfer,no_travel,7866.215842500797,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,165.0,pilot_ebike,home,drove_alone,pilot_ebike,home,drove_alone,10552.632845431843,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,43.0,drove_alone,pick_drop_person,no_travel,shared_ride,access_recreation,no_travel,266856.8075456514,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,90.0,drove_alone,work,no_travel,drove_alone,work,no_travel,5003.61692409702,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,20.0,pilot_ebike,work,drove_alone,pilot_ebike,work,drove_alone,3033.0590844043177,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,268.0,shared_ride,personal_med,no_travel,pilot_ebike,home,drove_alone,3079.5384746082395,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,194.0,shared_ride,home,no_travel,shared_ride,pick_drop_item,drove_alone,39674.45970862722,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,270.0,pilot_ebike,work,drove_alone,pilot_ebike,work,drove_alone,3794.14386098193,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,100.0,pilot_ebike,home,drove_alone,pilot_ebike,home,drove_alone,4823.77162515263,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,138.0,shared_ride,pick_drop_item,drove_alone,drove_alone,pick_drop_item,no_travel,1186.3657290670103,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,85.0,pilot_ebike,work,drove_alone,pilot_ebike,work,drove_alone,1368.7645550356733,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,111.0,shared_ride,pick_drop_item,no_travel,shared_ride,home,no_travel,44988.956069038475,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,47.0,pilot_ebike,entertainment,drove_alone,shared_ride,meal,no_travel,2622.2563111821246,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,202.0,shared_ride,pick_drop_item,walk,drove_alone,home,no_travel,1245.4834098013519,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,161.0,pilot_ebike,home,drove_alone,shared_ride,home,no_travel,10087.295741264466,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,260.0,pilot_ebike,transit_transfer,no_travel,shared_ride,exercise,walk,1007.272260471162,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,199.0,shared_ride,home,no_travel,shared_ride,home,no_travel,59152.69500874756,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,99.0,pilot_ebike,work,drove_alone,pilot_ebike,work,drove_alone,4515.228975356801,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,143.0,shared_ride,shopping,drove_alone,pilot_ebike,home,drove_alone,9668.103117395654,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,269.0,shared_ride,home,no_travel,pilot_ebike,home,drove_alone,2626.649687119472,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,91.0,drove_alone,home,no_travel,pilot_ebike,home,drove_alone,4784.238079147392,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,229.0,pilot_ebike,home,drove_alone,pilot_ebike,home,drove_alone,1015.1898353277455,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,83.0,not_a_trip,not_a trip,not_a trip,walk,not_a trip,no_travel,437.63839026544167,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,271.0,pilot_ebike,home,drove_alone,pilot_ebike,home,drove_alone,3841.525798003878,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1053.0,pilot_ebike,personal_med,walk,pilot_ebike,personal_med,walk,1879.0261241200262,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,965.0,pilot_ebike,work,walk,pilot_ebike,work,walk,1131.3563987588284,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,301.0,pilot_ebike,shopping,walk,pilot_ebike,personal_med,walk,2138.210508703,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,251.0,shared_ride,personal_med,no_travel,shared_ride,personal_med,no_travel,16980.79645545844,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1021.0,pilot_ebike,work,walk,pilot_ebike,work,walk,1458.6929569106126,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,99.0,pilot_ebike,shopping,bus,pilot_ebike,shopping,bus,5695.405250540902,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,892.0,pilot_ebike,work,walk,pilot_ebike,work,walk,1378.5554362301687,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,204.0,pilot_ebike,personal_med,bus,pilot_ebike,shopping,bus,5938.832447286432,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,426.0,shared_ride,shopping,taxi,shared_ride,shopping,no_travel,4876.916936351956,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,583.0,pilot_ebike,shopping,walk,pilot_ebike,shopping,walk,388.81219003002525,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,636.0,pilot_ebike,personal_med,walk,pilot_ebike,personal_med,walk,1380.1013194532648,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,691.0,pilot_ebike,home,walk,pilot_ebike,personal_med,walk,3655.3042350356536,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,440.0,pilot_ebike,shopping,no_travel,pilot_ebike,personal_med,walk,4044.8805011576833,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,584.0,pilot_ebike,shopping,walk,pilot_ebike,shopping,walk,600.2771787372913,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,333.0,pilot_ebike,personal_med,walk,pilot_ebike,personal_med,walk,158.1797390218937,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,505.0,shared_ride,shopping,bus,shared_ride,shopping,taxi,5598.5487187253375,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,597.0,pilot_ebike,shopping,walk,pilot_ebike,personal_med,walk,699.3735521664661,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,893.0,pilot_ebike,home,walk,pilot_ebike,home,walk,1425.8072624590861,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1058.0,pilot_ebike,personal_med,walk,pilot_ebike,personal_med,walk,900.4508809967193,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,941.0,walk,personal_med,no_travel,pilot_ebike,shopping,walk,503.74375171807486,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,235.0,pilot_ebike,meal,bus,pilot_ebike,personal_med,bus,5974.835329637859,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,25.0,walk,personal_med,no_travel,walk,personal_med,no_travel,1937.2901511102164,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,250.0,shared_ride,personal_med,no_travel,shared_ride,personal_med,no_travel,16537.166044957976,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,409.0,pilot_ebike,shopping,walk,pilot_ebike,shopping,walk,1080.0245676222864,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,882.0,pilot_ebike,meal,walk,pilot_ebike,shopping,walk,248.23053556598447,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,110.0,pilot_ebike,work,walk,pilot_ebike,work,walk,2397.9530626945902,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,417.0,pilot_ebike,personal_med,walk,pilot_ebike,personal_med,walk,1125.1619857131996,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,816.0,pilot_ebike,shopping,walk,shared_ride,shopping,no_travel,4282.695276924623,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,999.0,pilot_ebike,meal,walk,pilot_ebike,meal,walk,162.90755755982286,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,517.0,shared_ride,access_recreation,no_travel,shared_ride,access_recreation,no_travel,2141.2597594410304,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,865.0,pilot_ebike,home,walk,pilot_ebike,home,walk,1110.667150784934,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,380.0,pilot_ebike,shopping,walk,pilot_ebike,shopping,walk,1502.4157227047463,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,750.0,shared_ride,home,no_travel,shared_ride,home,no_travel,9241.245164282294,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,621.0,pilot_ebike,personal_med,walk,pilot_ebike,personal_med,walk,2395.5225659973516,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,977.0,pilot_ebike,work,walk,pilot_ebike,work,walk,1395.5771896934755,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,557.0,pilot_ebike,personal_med,walk,pilot_ebike,personal_med,walk,502.22343747862897,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,873.0,pilot_ebike,work,walk,pilot_ebike,work,walk,1514.2919902894103,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,790.0,pilot_ebike,home,walk,pilot_ebike,home,walk,1414.4118376203378,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,894.0,pilot_ebike,work,walk,pilot_ebike,work,walk,1303.5125384579278,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,960.0,pilot_ebike,home,walk,pilot_ebike,home,walk,1314.443140087371,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,552.0,pilot_ebike,personal_med,walk,pilot_ebike,personal_med,walk,286.0645725676945,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,615.0,pilot_ebike,personal_med,walk,pilot_ebike,personal_med,walk,2893.2958890346235,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,753.0,pilot_ebike,personal_med,walk,shared_ride,personal_med,no_travel,22779.78671674538,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,530.0,shared_ride,personal_med,no_travel,pilot_ebike,personal_med,no_travel,4454.871210294544,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,168.0,pilot_ebike,personal_med,bus,pilot_ebike,personal_med,walk,2885.0853539324835,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,137.0,shared_ride,personal_med,no_travel,shared_ride,personal_med,no_travel,16779.014382513484,56e23e21-6152-4f59-9253-50bd28a5d7f9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
