,idx,mode_true,purpose_true,replaced_true,mode_pred,purpose_pred,replaced_pred,distance,user_id,top_pred
0,9.0,pilot_ebike,entertainment,taxi,taxi,shopping,walk,34204.08704590074,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
1,12.0,pilot_ebike,work,taxi,pilot_ebike,work,taxi,3529.7180586278964,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
2,15.0,taxi,transit_transfer,drove_alone,taxi,shopping,drove_alone,44180.48015891192,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
3,18.0,walk,shopping,shared_ride,pilot_ebike,shopping,drove_alone,1927.8362054251022,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
4,19.0,pilot_ebike,work,drove_alone,pilot_ebike,work,drove_alone,3314.3936223293244,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
5,24.0,drove_alone,shopping,drove_alone,drove_alone,shopping,drove_alone,68553.83446082521,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
6,29.0,pilot_ebike,exercise,bike,walk,exercise,walk,4596.427523294683,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
7,30.0,drove_alone,entertainment,drove_alone,drove_alone,shopping,drove_alone,142217.14131289808,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
8,31.0,drove_alone,shopping,drove_alone,drove_alone,shopping,drove_alone,82860.3316489072,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
9,42.0,pilot_ebike,work,taxi,pilot_ebike,work,drove_alone,1598.736564665842,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
10,45.0,pilot_ebike,shopping,no_travel,walk,shopping,drove_alone,284.96791384979434,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
11,66.0,walk,home,shared_ride,shared_ride,meal,taxi,1049.1976882145013,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
12,82.0,walk,exercise,walk,walk,exercise,walk,1980.5891719280346,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
13,83.0,walk,exercise,walk,walk,exercise,walk,3311.6022311372385,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
14,89.0,walk,exercise,no_travel,walk,shopping,drove_alone,6127.050930592513,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
15,95.0,taxi,shopping,taxi,taxi,shopping,drove_alone,25936.51478695165,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
16,113.0,walk,,,walk,shopping,drove_alone,750.2856000350602,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
17,121.0,walk,exercise,drove_alone,walk,work,drove_alone,5003.189369371698,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
18,123.0,drove_alone,shopping,drove_alone,drove_alone,shopping,drove_alone,27954.850834857174,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
19,127.0,walk,exercise,walk,walk,entertainment,drove_alone,5463.68178514157,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
20,138.0,walk,entertainment,drove_alone,walk,work,drove_alone,5330.755351976286,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
21,140.0,drove_alone,helping_injured friend,drove_alone,walk,exercise,no_travel,32963.77788056329,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
22,200.0,pilot_ebike,exercise,taxi,shared_ride,entertainment,drove_alone,3268.407073861379,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
23,201.0,pilot_ebike,entertainment,drove_alone,pilot_ebike,home,drove_alone,7870.693945665508,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
24,209.0,pilot_ebike,entertainment,drove_alone,walk,entertainment,drove_alone,1945.8436854268423,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
25,214.0,drove_alone,entertainment,drove_alone,pilot_ebike,work,drove_alone,8838.497014310167,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
26,220.0,walk,entertainment,no_travel,walk,meal,drove_alone,191.24986647274474,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
27,221.0,walk,work,drove_alone,walk,work,drove_alone,1407.6297524718125,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
28,225.0,walk,at_work,walk,pilot_ebike,entertainment,drove_alone,1932.967137294043,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
29,230.0,pilot_ebike,entertainment,drove_alone,pilot_ebike,entertainment,drove_alone,8053.058814462159,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
30,236.0,pilot_ebike,entertainment,drove_alone,pilot_ebike,entertainment,drove_alone,11042.660186101522,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
31,4.0,pilot_ebike,work,drove_alone,pilot_ebike,entertainment,drove_alone,1382.9635943569763,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
32,10.0,pilot_ebike,shopping,walk,pilot_ebike,shopping,shared_ride,2369.7819507158943,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
33,11.0,pilot_ebike,work,shared_ride,pilot_ebike,work,drove_alone,3202.530420144829,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
34,16.0,taxi,shopping,drove_alone,taxi,entertainment,no_travel,14140.294187094285,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
35,22.0,pilot_ebike,exercise,no_travel,walk,exercise,walk,4628.944919096179,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
36,26.0,shared_ride,entertainment,shared_ride,taxi,shopping,drove_alone,12878.089998600251,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
37,27.0,drove_alone,entertainment,drove_alone,drove_alone,shopping,drove_alone,23174.784753131862,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
38,32.0,walk,shopping,drove_alone,walk,exercise,no_travel,6374.6536708060685,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
39,36.0,drove_alone,shopping,drove_alone,drove_alone,entertainment,drove_alone,12666.362403366735,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
40,41.0,pilot_ebike,shopping,drove_alone,pilot_ebike,work,drove_alone,1781.519916190684,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
41,51.0,pilot_ebike,work,drove_alone,walk,exercise,walk,3834.8897994486547,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
42,55.0,walk,exercise,walk,walk,exercise,walk,2201.06605786799,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
43,56.0,walk,exercise,walk,walk,exercise,walk,5868.57107359595,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
44,79.0,walk,exercise,walk,pilot_ebike,shopping,walk,426.12859861382157,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
45,80.0,walk,exercise,walk,walk,shopping,walk,969.6278405937645,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
46,81.0,walk,exercise,walk,walk,shopping,walk,1802.509685779387,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
47,90.0,taxi,shopping,drove_alone,walk,exercise,no_travel,7432.335597201647,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
48,96.0,pilot_ebike,shopping,drove_alone,pilot_ebike,work,drove_alone,2908.8983069500086,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
49,119.0,drove_alone,shopping,drove_alone,walk,shopping,drove_alone,8181.372486587156,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
50,122.0,drove_alone,shopping,drove_alone,drove_alone,entertainment,drove_alone,27128.51823591263,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
51,141.0,drove_alone,helping_injured friend,drove_alone,drove_alone,home,drove_alone,12173.211211504398,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
52,188.0,pilot_ebike,entertainment,drove_alone,pilot_ebike,shopping,drove_alone,1900.9288618532098,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
53,202.0,walk,work,drove_alone,pilot_ebike,entertainment,drove_alone,7135.877474056582,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
54,205.0,shared_ride,entertainment,shared_ride,shared_ride,entertainment,drove_alone,60866.65275345755,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
55,206.0,pilot_ebike,home,taxi,shared_ride,entertainment,drove_alone,9684.508185815916,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
56,207.0,walk,entertainment,drove_alone,walk,entertainment,drove_alone,2910.6437315823414,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
57,216.0,pilot_ebike,entertainment,drove_alone,pilot_ebike,home,drove_alone,1330.8347065254698,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
58,217.0,pilot_ebike,entertainment,drove_alone,not_a_trip,home,no_travel,12335.476640829549,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
59,224.0,walk,entertainment,walk,pilot_ebike,entertainment,drove_alone,27956.72209437989,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
60,226.0,walk,at_work,walk,pilot_ebike,entertainment,drove_alone,22889.604331990904,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
61,227.0,pilot_ebike,entertainment,taxi,pilot_ebike,entertainment,drove_alone,4029.0146966338525,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
62,0.0,pilot_ebike,shopping,drove_alone,pilot_ebike,shopping,drove_alone,8848.748148229395,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
63,5.0,pilot_ebike,work,taxi,pilot_ebike,shopping,drove_alone,4324.030471849708,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
64,23.0,drove_alone,shopping,drove_alone,drove_alone,entertainment,drove_alone,73611.42853396309,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
65,25.0,drove_alone,shopping,drove_alone,drove_alone,shopping,drove_alone,9121.141030915678,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
66,28.0,drove_alone,shopping,drove_alone,drove_alone,entertainment,drove_alone,49848.12520819017,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
67,33.0,drove_alone,entertainment,drove_alone,pilot_ebike,work,drove_alone,2201.909784491864,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
68,39.0,pilot_ebike,work,taxi,walk,shopping,drove_alone,7097.107986305814,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
69,40.0,pilot_ebike,work,drove_alone,pilot_ebike,work,taxi,1305.7475717838227,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
70,44.0,pilot_ebike,work,walk,pilot_ebike,work,taxi,1372.421541351075,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
71,47.0,walk,shopping,no_travel,pilot_ebike,work,drove_alone,1251.809566861658,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
72,53.0,walk,exercise,walk,walk,exercise,walk,4016.8568876061922,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
73,68.0,walk,exercise,no_travel,walk,exercise,walk,3140.140973086587,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
74,71.0,pilot_ebike,school,drove_alone,walk,exercise,walk,8350.619120722457,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
75,78.0,pilot_ebike,work,drove_alone,walk,exercise,walk,6088.5857067921725,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
76,87.0,walk,shopping,walk,walk,exercise,walk,1591.512834931958,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
77,139.0,walk,entertainment,drove_alone,walk,entertainment,drove_alone,4285.322019794528,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
78,143.0,walk,work,drove_alone,walk,entertainment,drove_alone,3742.1572185819828,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
79,144.0,pilot_ebike,access_recreation,drove_alone,walk,home,drove_alone,3588.976218653459,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
80,150.0,pilot_ebike,work,drove_alone,walk,shopping,drove_alone,2420.8516368587957,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
81,181.0,pilot_ebike,shopping,drove_alone,walk,entertainment,drove_alone,2217.1295347055425,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
82,182.0,shared_ride,entertainment,drove_alone,shared_ride,entertainment,drove_alone,42261.43631542327,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
83,186.0,drove_alone,shopping,drove_alone,shared_ride,entertainment,drove_alone,110615.25668202274,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
84,189.0,walk,at_work,walk,pilot_ebike,entertainment,drove_alone,2531.8669952689343,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
85,190.0,pilot_ebike,shopping,drove_alone,pilot_ebike,entertainment,drove_alone,1960.9292108789305,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
86,196.0,pilot_ebike,entertainment,drove_alone,pilot_ebike,entertainment,drove_alone,2401.703284629212,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
87,208.0,walk,entertainment,drove_alone,pilot_ebike,entertainment,drove_alone,2718.0450728153055,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
88,219.0,shared_ride,entertainment,drove_alone,drove_alone,entertainment,drove_alone,33112.58474594518,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
89,229.0,pilot_ebike,entertainment,taxi,pilot_ebike,at_work,walk,9261.821440483163,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
90,231.0,walk,home,shared_ride,pilot_ebike,entertainment,drove_alone,1182.9465280073498,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
91,233.0,pilot_ebike,home,drove_alone,pilot_ebike,entertainment,drove_alone,2301.405063931864,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
92,234.0,not_a_trip,at_work,no_travel,pilot_ebike,work,drove_alone,13676.570677303147,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
93,2.0,pilot_ebike,home,walk,pilot_ebike,shopping,drove_alone,9456.99654443528,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
94,3.0,pilot_ebike,shopping,shared_ride,pilot_ebike,shopping,drove_alone,4763.907436566982,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
95,6.0,pilot_ebike,work,walk,pilot_ebike,shopping,drove_alone,2389.026122463444,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
96,7.0,pilot_ebike,work,walk,pilot_ebike,work,drove_alone,2616.0575626876657,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
97,8.0,pilot_ebike,work,walk,pilot_ebike,shopping,no_travel,1084.4690055128096,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
98,13.0,walk,shopping,shared_ride,walk,shopping,no_travel,461.09730790202167,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
99,17.0,taxi,shopping,drove_alone,taxi,transit_transfer,drove_alone,42578.77933670614,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
100,34.0,drove_alone,shopping,drove_alone,pilot_ebike,shopping,taxi,8324.062565843471,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
101,35.0,drove_alone,shopping,drove_alone,taxi,transit_transfer,taxi,47821.99226465755,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
102,38.0,walk,exercise,no_travel,walk,shopping,drove_alone,6412.8146681105745,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
103,43.0,pilot_ebike,work,taxi,pilot_ebike,shopping,no_travel,1570.745914761594,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
104,46.0,pilot_ebike,work,drove_alone,pilot_ebike,shopping,drove_alone,2027.5488038178678,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
105,49.0,pilot_ebike,home,drove_alone,pilot_ebike,work,drove_alone,1634.5235176012936,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
106,59.0,walk,exercise,walk,walk,exercise,no_travel,16450.868911782927,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
107,84.0,walk,shopping,walk,walk,exercise,walk,639.0958579795068,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
108,86.0,walk,exercise,walk,walk,exercise,walk,4233.354790784368,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
109,94.0,drove_alone,shopping,drove_alone,taxi,shopping,drove_alone,13156.289836732245,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
110,97.0,walk,shopping,drove_alone,walk,shopping,drove_alone,703.8916175618288,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
111,120.0,walk,exercise,drove_alone,walk,exercise,walk,2597.0113662924437,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
112,126.0,drove_alone,entertainment,drove_alone,drove_alone,entertainment,drove_alone,19714.874371330217,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
113,129.0,shared_ride,,,drove_alone,shopping,drove_alone,22407.40209904432,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
114,148.0,walk,home,drove_alone,walk,work,drove_alone,3127.16026032404,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
115,195.0,not_a_trip,home,no_travel,pilot_ebike,entertainment,drove_alone,20466.721537247788,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
116,197.0,not_a_trip,home,no_travel,pilot_ebike,entertainment,drove_alone,26750.27775762656,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
117,203.0,pilot_ebike,home,drove_alone,pilot_ebike,entertainment,drove_alone,2030.2679984651334,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
118,210.0,pilot_ebike,entertainment,drove_alone,walk,entertainment,shared_ride,1227.0563674947741,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
119,211.0,shared_ride,entertainment,drove_alone,walk,entertainment,drove_alone,3722.9377544788254,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
120,215.0,pilot_ebike,entertainment,drove_alone,pilot_ebike,entertainment,drove_alone,3948.3876238169532,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
121,218.0,walk,shopping,drove_alone,walk,entertainment,no_travel,1109.9765288901988,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
122,222.0,walk,work,drove_alone,walk,entertainment,drove_alone,1092.6784102789977,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
123,223.0,walk,meal,drove_alone,walk,entertainment,no_travel,236.28615696183283,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
124,1.0,pilot_ebike,shopping,shared_ride,pilot_ebike,shopping,drove_alone,13549.723915509527,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
125,14.0,taxi,entertainment,no_travel,taxi,shopping,drove_alone,24406.861851365786,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
126,20.0,shared_ride,work,drove_alone,pilot_ebike,work,taxi,3049.060058084886,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
127,21.0,walk,shopping,no_travel,pilot_ebike,work,walk,1465.8122972329659,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
128,37.0,taxi,transit_transfer,taxi,drove_alone,shopping,drove_alone,37650.171182158265,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
129,48.0,pilot_ebike,work,drove_alone,pilot_ebike,shopping,drove_alone,1822.8760278666077,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
130,50.0,pilot_ebike,shopping,no_travel,walk,shopping,drove_alone,1173.8615093200644,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
131,52.0,walk,exercise,walk,walk,exercise,walk,3128.6022796849134,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
132,54.0,walk,shopping,drove_alone,walk,shopping,drove_alone,818.3698397127729,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
133,57.0,shared_ride,meal,taxi,walk,home,shared_ride,1607.125389122343,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
134,58.0,shared_ride,meal,taxi,walk,exercise,walk,2292.0289758400127,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
135,77.0,walk,shopping,walk,walk,exercise,walk,1142.8166330170532,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
136,85.0,walk,exercise,walk,walk,exercise,walk,1729.190173115808,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
137,88.0,walk,exercise,drove_alone,walk,exercise,walk,6183.127099667754,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
138,124.0,walk,work,drove_alone,walk,exercise,drove_alone,2769.439456171307,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
139,125.0,drove_alone,entertainment,drove_alone,drove_alone,shopping,drove_alone,12755.845311205403,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
140,130.0,shared_ride,exercise,shared_ride,drove_alone,shopping,drove_alone,8959.22849651873,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
141,145.0,walk,access_recreation,no_travel,walk,exercise,walk,14239.97571678935,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
142,179.0,shared_ride,entertainment,drove_alone,drove_alone,shopping,drove_alone,77776.61343665989,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
143,180.0,shared_ride,entertainment,drove_alone,drove_alone,shopping,drove_alone,74906.9670120933,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
144,183.0,walk,entertainment,drove_alone,pilot_ebike,shopping,drove_alone,2485.8603334626077,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
145,184.0,drove_alone,shopping,drove_alone,drove_alone,shopping,drove_alone,73312.09508950329,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
146,198.0,shared_ride,entertainment,shared_ride,pilot_ebike,home,drove_alone,9603.913353988588,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
147,199.0,shared_ride,exercise,drove_alone,shared_ride,entertainment,drove_alone,28571.560511796877,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
148,204.0,walk,home,drove_alone,shared_ride,entertainment,drove_alone,22833.97125514193,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
149,212.0,shared_ride,entertainment,drove_alone,shared_ride,entertainment,drove_alone,71947.66471245159,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
150,213.0,walk,entertainment,shared_ride,pilot_ebike,entertainment,drove_alone,1062.687541260177,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
151,228.0,pilot_ebike,entertainment,drove_alone,walk,at_work,walk,1926.7187079393277,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
152,232.0,pilot_ebike,work,drove_alone,pilot_ebike,entertainment,drove_alone,18392.137142749747,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
153,235.0,pilot_ebike,entertainment,drove_alone,pilot_ebike,entertainment,drove_alone,11042.660186101522,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
154,237.0,pilot_ebike,entertainment,drove_alone,pilot_ebike,entertainment,drove_alone,11042.660186101522,2cd5668a-c905-4e2e-b2c8-8bb4ed94bc6d,True
155,5.0,shared_ride,entertainment,no_travel,pilot_ebike,exercise,no_travel,2290.6804172206444,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
156,7.0,shared_ride,meal,no_travel,shared_ride,entertainment,no_travel,5665.055415788251,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
157,9.0,shared_ride,meal,no_travel,pilot_ebike,entertainment,drove_alone,2476.982557578894,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
158,17.0,drove_alone,entertainment,no_travel,shared_ride,entertainment,no_travel,1771.6969876383419,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
159,24.0,not_a_trip,exercise,no_travel,drove_alone,entertainment,no_travel,1074.8970843494942,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
160,25.0,drove_alone,work,bike,pilot_ebike,work,drove_alone,4413.314626566287,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
161,33.0,shared_ride,pick_drop_person,no_travel,shared_ride,entertainment,no_travel,39548.23085575338,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
162,42.0,shared_ride,pick_drop_person,taxi,shared_ride,home,no_travel,28368.148250123264,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
163,45.0,drove_alone,shopping,no_travel,shared_ride,meal,no_travel,5362.239479704389,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
164,46.0,not_a_trip,exercise,no_travel,shared_ride,entertainment,no_travel,6257.468480934279,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
165,57.0,pilot_ebike,work,drove_alone,pilot_ebike,work,drove_alone,2978.555691612906,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
166,59.0,pilot_ebike,work,drove_alone,pilot_ebike,work,drove_alone,1880.8404800074852,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
167,60.0,pilot_ebike,home,drove_alone,pilot_ebike,home,drove_alone,1610.200694193757,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
168,63.0,shared_ride,home,no_travel,shared_ride,pick_drop_item,no_travel,1481.3861525654047,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
169,73.0,pilot_ebike,home,drove_alone,pilot_ebike,home,drove_alone,3015.445633881427,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
170,75.0,drove_alone,entertainment,no_travel,shared_ride,exercise,no_travel,7659.729021874368,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
171,76.0,shared_ride,entertainment,drove_alone,shared_ride,meal,no_travel,3037.9861747643236,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
172,77.0,shared_ride,home,drove_alone,shared_ride,home,no_travel,3311.7100885514665,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
173,82.0,drove_alone,entertainment,no_travel,pilot_ebike,work,drove_alone,3107.403788043006,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
174,84.0,pilot_ebike,home,drove_alone,pilot_ebike,home,drove_alone,3085.269572334038,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
175,92.0,drove_alone,work,no_travel,pilot_ebike,work,drove_alone,4287.280286422817,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
176,93.0,drove_alone,home,no_travel,pilot_ebike,home,drove_alone,2482.104901090717,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
177,97.0,drove_alone,home,no_travel,pilot_ebike,home,drove_alone,4340.624735178122,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
178,104.0,shared_ride,shopping,no_travel,pilot_ebike,home,drove_alone,26892.059636698035,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
179,108.0,shared_ride,pick_drop_item,no_travel,drove_alone,entertainment,no_travel,38628.31773376603,509b9093-9093-4e98-8eb1-20b58ed9bd8c,True
